Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2025-06-04,8,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,8,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,9,BTUIW-3,Beinn an Tuirc Phase 3,-48.0
2025-06-04,9,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,10,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,10,CAIRW-2,Cairn Uish 2 (Rothes 2),-36.0
2025-06-04,11,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,11,CAIRW-2,Cairn Uish 2 (Rothes 2),-34.5
2025-06-04,12,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,12,CAIRW-2,Cairn Uish 2 (Rothes 2),-34.0
2025-06-04,13,BTUIW-3,Beinn an Tuirc Phase 3,-48.0
2025-06-04,13,CAIRW-2,Cairn Uish 2 (Rothes 2),-30.5
2025-06-04,14,BTUIW-3,Beinn an Tuirc Phase 3,-48.0
2025-06-04,14,CAIRW-2,Cairn Uish 2 (Rothes 2),-22.5
2025-06-04,15,BTUIW-3,Beinn an Tuirc Phase 3,-48.0
2025-06-04,15,CAIRW-2,Cairn Uish 2 (Rothes 2),-28.5
2025-06-04,16,BTUIW-2,Beinn an Tuirc Ext,-19.8
2025-06-04,16,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,16,CAIRW-2,Cairn Uish 2 (Rothes 2),-33.0
2025-06-04,17,BETHW-1,Beinn Tharsuinn,-2.084
2025-06-04,17,BTUIW-2,Beinn an Tuirc Ext,-26.0
2025-06-04,17,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,17,CAIRW-2,Cairn Uish 2 (Rothes 2),-34.5
2025-06-04,18,BETHW-1,Beinn Tharsuinn,-24.0
2025-06-04,18,BTUIW-2,Beinn an Tuirc Ext,-25.0
2025-06-04,18,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,18,CAIRW-2,Cairn Uish 2 (Rothes 2),-36.5
2025-06-04,18,ROTHW-1,Cairn Uish 1 (Rothes 1),-22.966
2025-06-04,19,BETHW-1,Beinn Tharsuinn,-24.0
2025-06-04,19,BTUIW-2,Beinn an Tuirc Ext,-28.0
2025-06-04,19,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,19,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,19,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.0
2025-06-04,20,BETHW-1,Beinn Tharsuinn,-25.0
2025-06-04,20,BTUIW-2,Beinn an Tuirc Ext,-27.0
2025-06-04,20,BTUIW-3,Beinn an Tuirc Phase 3,-45.0
2025-06-04,20,CAIRW-2,Cairn Uish 2 (Rothes 2),-30.266
2025-06-04,20,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.0
2025-06-04,21,BETHW-1,Beinn Tharsuinn,-26.0
2025-06-04,21,BTUIW-2,Beinn an Tuirc Ext,-26.0
2025-06-04,21,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-04,21,CAIRW-2,Cairn Uish 2 (Rothes 2),-5.6
2025-06-04,21,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-04,22,BETHW-1,Beinn Tharsuinn,-25.0
2025-06-04,22,BTUIW-2,Beinn an Tuirc Ext,-26.0
2025-06-04,22,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-04,22,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,22,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-04,23,BETHW-1,Beinn Tharsuinn,-25.0
2025-06-04,23,BTUIW-2,Beinn an Tuirc Ext,-28.0
2025-06-04,23,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-04,23,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,23,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-04,24,BETHW-1,Beinn Tharsuinn,-25.0
2025-06-04,24,BTUIW-2,Beinn an Tuirc Ext,-28.0
2025-06-04,24,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,24,CAIRW-2,Cairn Uish 2 (Rothes 2),-36.5
2025-06-04,24,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.5
2025-06-04,25,BETHW-1,Beinn Tharsuinn,-23.0
2025-06-04,25,BTUIW-2,Beinn an Tuirc Ext,-27.0
2025-06-04,25,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,25,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,25,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.0
2025-06-04,26,BETHW-1,Beinn Tharsuinn,-24.0
2025-06-04,26,BTUIW-2,Beinn an Tuirc Ext,-29.0
2025-06-04,26,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-04,26,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,26,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.5
2025-06-04,27,BETHW-1,Beinn Tharsuinn,-23.0
2025-06-04,27,BTUIW-2,Beinn an Tuirc Ext,-30.0
2025-06-04,27,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-04,27,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,27,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.0
2025-06-04,28,BETHW-1,Beinn Tharsuinn,-23.0
2025-06-04,28,BTUIW-2,Beinn an Tuirc Ext,-29.0
2025-06-04,28,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-04,28,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,28,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-04,29,BETHW-1,Beinn Tharsuinn,-24.0
2025-06-04,29,BTUIW-2,Beinn an Tuirc Ext,-26.0
2025-06-04,29,BTUIW-3,Beinn an Tuirc Phase 3,-45.0
2025-06-04,29,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,29,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-04,30,BETHW-1,Beinn Tharsuinn,-23.0
2025-06-04,30,BTUIW-2,Beinn an Tuirc Ext,-24.0
2025-06-04,30,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-04,30,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,30,ROTHW-1,Cairn Uish 1 (Rothes 1),-49.5
2025-06-04,31,BETHW-1,Beinn Tharsuinn,-23.0
2025-06-04,31,BTUIW-2,Beinn an Tuirc Ext,-26.0
2025-06-04,31,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-04,31,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,31,ROTHW-1,Cairn Uish 1 (Rothes 1),-49.5
2025-06-04,32,BETHW-1,Beinn Tharsuinn,-22.0
2025-06-04,32,BTUIW-2,Beinn an Tuirc Ext,-24.0
2025-06-04,32,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-04,32,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,32,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-04,33,BETHW-1,Beinn Tharsuinn,-24.0
2025-06-04,33,BTUIW-2,Beinn an Tuirc Ext,-24.0
2025-06-04,33,BTUIW-3,Beinn an Tuirc Phase 3,-45.0
2025-06-04,33,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,33,ROTHW-1,Cairn Uish 1 (Rothes 1),-49.5
2025-06-04,34,BETHW-1,Beinn Tharsuinn,-23.0
2025-06-04,34,BTUIW-2,Beinn an Tuirc Ext,-22.0
2025-06-04,34,BTUIW-3,Beinn an Tuirc Phase 3,-45.0
2025-06-04,34,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,34,ROTHW-1,Cairn Uish 1 (Rothes 1),-49.0
2025-06-04,35,BETHW-1,Beinn Tharsuinn,-23.0
2025-06-04,35,BTUIW-2,Beinn an Tuirc Ext,-24.0
2025-06-04,35,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-04,35,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,35,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.5
2025-06-04,36,BETHW-1,Beinn Tharsuinn,-21.0
2025-06-04,36,BTUIW-2,Beinn an Tuirc Ext,-22.0
2025-06-04,36,BTUIW-3,Beinn an Tuirc Phase 3,-44.0
2025-06-04,36,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,36,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.0
2025-06-04,37,BETHW-1,Beinn Tharsuinn,-21.0
2025-06-04,37,BTUIW-2,Beinn an Tuirc Ext,-21.0
2025-06-04,37,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-04,37,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,37,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.0
2025-06-04,38,BETHW-1,Beinn Tharsuinn,-22.0
2025-06-04,38,BTUIW-2,Beinn an Tuirc Ext,-21.0
2025-06-04,38,BTUIW-3,Beinn an Tuirc Phase 3,-39.0
2025-06-04,38,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-04,38,ROTHW-1,Cairn Uish 1 (Rothes 1),-47.5
2025-06-04,39,BETHW-1,Beinn Tharsuinn,-22.0
2025-06-04,39,BTUIW-2,Beinn an Tuirc Ext,-19.0
2025-06-04,39,BTUIW-3,Beinn an Tuirc Phase 3,-36.0
2025-06-04,39,CAIRW-2,Cairn Uish 2 (Rothes 2),-36.5
2025-06-04,39,ROTHW-1,Cairn Uish 1 (Rothes 1),-46.0
2025-06-04,40,BETHW-1,Beinn Tharsuinn,-22.0
2025-06-04,40,BTUIW-2,Beinn an Tuirc Ext,-20.0
2025-06-04,40,BTUIW-3,Beinn an Tuirc Phase 3,-35.0
2025-06-04,40,CAIRW-2,Cairn Uish 2 (Rothes 2),-36.0
2025-06-04,40,ROTHW-1,Cairn Uish 1 (Rothes 1),-44.0
2025-06-04,41,BETHW-1,Beinn Tharsuinn,-20.0
2025-06-04,41,BTUIW-2,Beinn an Tuirc Ext,-19.0
2025-06-04,41,BTUIW-3,Beinn an Tuirc Phase 3,-35.0
2025-06-04,41,CAIRW-2,Cairn Uish 2 (Rothes 2),-35.5
2025-06-04,41,ROTHW-1,Cairn Uish 1 (Rothes 1),-42.5
2025-06-04,42,BETHW-1,Beinn Tharsuinn,-20.0
2025-06-04,42,BTUIW-2,Beinn an Tuirc Ext,-16.0
2025-06-04,42,BTUIW-3,Beinn an Tuirc Phase 3,-33.0
2025-06-04,42,CAIRW-2,Cairn Uish 2 (Rothes 2),-34.5
2025-06-04,42,ROTHW-1,Cairn Uish 1 (Rothes 1),-41.0
2025-06-04,43,BETHW-1,Beinn Tharsuinn,-19.0
2025-06-04,43,BTUIW-2,Beinn an Tuirc Ext,-14.0
2025-06-04,43,BTUIW-3,Beinn an Tuirc Phase 3,-30.0
2025-06-04,43,CAIRW-2,Cairn Uish 2 (Rothes 2),-32.5
2025-06-04,43,ROTHW-1,Cairn Uish 1 (Rothes 1),-22.1
2025-06-04,44,BETHW-1,Beinn Tharsuinn,-17.0
2025-06-04,44,BTUIW-2,Beinn an Tuirc Ext,-14.0
2025-06-04,44,BTUIW-3,Beinn an Tuirc Phase 3,-29.0
2025-06-04,44,CAIRW-2,Cairn Uish 2 (Rothes 2),-33.0
2025-06-04,45,BETHW-1,Beinn Tharsuinn,-14.25
2025-06-04,45,BTUIW-2,Beinn an Tuirc Ext,-4.116
2025-06-04,45,BTUIW-3,Beinn an Tuirc Phase 3,-30.0
2025-06-04,45,CAIRW-2,Cairn Uish 2 (Rothes 2),-2.75
2025-06-04,46,BTUIW-3,Beinn an Tuirc Phase 3,-32.0
2025-06-04,47,BTUIW-3,Beinn an Tuirc Phase 3,-29.0
2025-06-04,48,BTUIW-3,Beinn an Tuirc Phase 3,-28.0
2025-06-05,1,BTUIW-3,Beinn an Tuirc Phase 3,-28.0
2025-06-05,2,BTUIW-3,Beinn an Tuirc Phase 3,-29.0
2025-06-05,3,BTUIW-3,Beinn an Tuirc Phase 3,-29.0
2025-06-05,4,BTUIW-3,Beinn an Tuirc Phase 3,-28.0
2025-06-05,5,BTUIW-3,Beinn an Tuirc Phase 3,-25.0
2025-06-05,6,BTUIW-3,Beinn an Tuirc Phase 3,-25.0
2025-06-05,7,BTUIW-3,Beinn an Tuirc Phase 3,-22.0
2025-06-05,8,BTUIW-3,Beinn an Tuirc Phase 3,-21.0
2025-06-05,9,BTUIW-3,Beinn an Tuirc Phase 3,-20.0
2025-06-05,10,BTUIW-3,Beinn an Tuirc Phase 3,-18.0
2025-06-05,11,BTUIW-3,Beinn an Tuirc Phase 3,-17.0
2025-06-05,12,BTUIW-3,Beinn an Tuirc Phase 3,-15.0
2025-06-05,13,BTUIW-3,Beinn an Tuirc Phase 3,-15.0
2025-06-05,14,BTUIW-3,Beinn an Tuirc Phase 3,-13.0
2025-06-05,15,BTUIW-3,Beinn an Tuirc Phase 3,-13.0
2025-06-05,16,BTUIW-3,Beinn an Tuirc Phase 3,-10.0
2025-06-05,17,BTUIW-3,Beinn an Tuirc Phase 3,-10.0
2025-06-05,18,BTUIW-3,Beinn an Tuirc Phase 3,-9.0
2025-06-05,19,BTUIW-3,Beinn an Tuirc Phase 3,-6.0
2025-06-05,20,BTUIW-3,Beinn an Tuirc Phase 3,-6.0
2025-06-05,21,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-05,22,BTUIW-3,Beinn an Tuirc Phase 3,-6.0
2025-06-05,23,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-05,24,BTUIW-3,Beinn an Tuirc Phase 3,-8.0
2025-06-05,25,BTUIW-3,Beinn an Tuirc Phase 3,-10.0
2025-06-05,26,BTUIW-3,Beinn an Tuirc Phase 3,-11.0
2025-06-05,27,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-05,28,BTUIW-3,Beinn an Tuirc Phase 3,-9.0
2025-06-05,29,BTUIW-3,Beinn an Tuirc Phase 3,-10.0
2025-06-05,30,BTUIW-3,Beinn an Tuirc Phase 3,-3.85
2025-06-08,1,BTUIW-3,Beinn an Tuirc Phase 3,-1.2
2025-06-08,2,BTUIW-3,Beinn an Tuirc Phase 3,-20.0
2025-06-08,3,BTUIW-3,Beinn an Tuirc Phase 3,-21.0
2025-06-08,4,BTUIW-3,Beinn an Tuirc Phase 3,-18.0
2025-06-08,5,BTUIW-3,Beinn an Tuirc Phase 3,-17.0
2025-06-08,6,BTUIW-3,Beinn an Tuirc Phase 3,-17.0
2025-06-08,7,BTUIW-3,Beinn an Tuirc Phase 3,-16.0
2025-06-08,8,BTUIW-3,Beinn an Tuirc Phase 3,-15.0
2025-06-08,9,BTUIW-3,Beinn an Tuirc Phase 3,-13.0
2025-06-08,10,BTUIW-3,Beinn an Tuirc Phase 3,-11.0
2025-06-08,11,BTUIW-3,Beinn an Tuirc Phase 3,-11.0
2025-06-08,12,BTUIW-3,Beinn an Tuirc Phase 3,-9.0
2025-06-08,13,BTUIW-3,Beinn an Tuirc Phase 3,-10.0
2025-06-08,14,BTUIW-3,Beinn an Tuirc Phase 3,-8.0
2025-06-08,15,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-08,16,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-08,17,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-08,18,BTUIW-3,Beinn an Tuirc Phase 3,-6.0
2025-06-08,19,BETHW-1,Beinn Tharsuinn,-1.034
2025-06-08,19,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-08,19,CAIRW-2,Cairn Uish 2 (Rothes 2),-0.916
2025-06-08,19,ROTHW-1,Cairn Uish 1 (Rothes 1),-1.0
2025-06-08,20,BETHW-1,Beinn Tharsuinn,-2.0
2025-06-08,20,BTUIW-2,Beinn an Tuirc Ext,-1.434
2025-06-08,20,BTUIW-3,Beinn an Tuirc Phase 3,-3.0
2025-06-08,20,CAIRW-2,Cairn Uish 2 (Rothes 2),-5.5
2025-06-08,20,ROTHW-1,Cairn Uish 1 (Rothes 1),-4.0
2025-06-08,21,BETHW-1,Beinn Tharsuinn,-3.0
2025-06-08,21,BTUIW-2,Beinn an Tuirc Ext,-0.65
2025-06-08,21,BTUIW-3,Beinn an Tuirc Phase 3,-4.0
2025-06-08,21,CAIRW-2,Cairn Uish 2 (Rothes 2),-6.0
2025-06-08,21,ROTHW-1,Cairn Uish 1 (Rothes 1),-3.5
2025-06-08,22,BETHW-1,Beinn Tharsuinn,-3.0
2025-06-08,22,BTUIW-2,Beinn an Tuirc Ext,-0.85
2025-06-08,22,BTUIW-3,Beinn an Tuirc Phase 3,-2.0
2025-06-08,22,CAIRW-2,Cairn Uish 2 (Rothes 2),-4.0
2025-06-08,22,ROTHW-1,Cairn Uish 1 (Rothes 1),-3.0
2025-06-08,23,BETHW-1,Beinn Tharsuinn,-2.0
2025-06-08,23,BTUIW-3,Beinn an Tuirc Phase 3,-2.0
2025-06-08,23,CAIRW-2,Cairn Uish 2 (Rothes 2),-2.55
2025-06-08,23,ROTHW-1,Cairn Uish 1 (Rothes 1),-2.0
2025-06-08,24,BETHW-1,Beinn Tharsuinn,-3.0
2025-06-08,24,BTUIW-3,Beinn an Tuirc Phase 3,-3.0
2025-06-08,24,ROTHW-1,Cairn Uish 1 (Rothes 1),-0.566
2025-06-08,25,BETHW-1,Beinn Tharsuinn,-1.15
2025-06-08,25,BTUIW-3,Beinn an Tuirc Phase 3,-2.0
2025-06-08,26,BTUIW-3,Beinn an Tuirc Phase 3,-6.0
2025-06-08,27,BTUIW-3,Beinn an Tuirc Phase 3,-6.416
2025-06-10,12,BTUIW-3,Beinn an Tuirc Phase 3,-0.934
2025-06-10,13,BTUIW-3,Beinn an Tuirc Phase 3,-27.0
2025-06-10,14,BTUIW-3,Beinn an Tuirc Phase 3,-25.0
2025-06-10,15,BTUIW-3,Beinn an Tuirc Phase 3,-9.534
2025-06-10,17,BTUIW-3,Beinn an Tuirc Phase 3,-11.884
2025-06-10,18,BTUIW-3,Beinn an Tuirc Phase 3,-23.0
2025-06-10,19,BTUIW-3,Beinn an Tuirc Phase 3,-26.0
2025-06-10,20,BTUIW-3,Beinn an Tuirc Phase 3,-24.0
2025-06-10,21,BTUIW-3,Beinn an Tuirc Phase 3,-23.0
2025-06-10,22,BTUIW-3,Beinn an Tuirc Phase 3,-22.0
2025-06-10,23,BTUIW-3,Beinn an Tuirc Phase 3,-20.0
2025-06-10,24,BTUIW-3,Beinn an Tuirc Phase 3,-10.484
2025-06-12,24,ROTHW-1,Cairn Uish 1 (Rothes 1),-6.444
2025-06-12,25,CAIRW-2,Cairn Uish 2 (Rothes 2),-3.734
2025-06-12,25,ROTHW-1,Cairn Uish 1 (Rothes 1),-26.0
2025-06-12,26,CAIRW-2,Cairn Uish 2 (Rothes 2),-40.0
2025-06-12,26,ROTHW-1,Cairn Uish 1 (Rothes 1),-33.0
2025-06-12,27,CAIRW-2,Cairn Uish 2 (Rothes 2),-39.0
2025-06-12,27,ROTHW-1,Cairn Uish 1 (Rothes 1),-34.5
2025-06-12,28,CAIRW-2,Cairn Uish 2 (Rothes 2),-39.5
2025-06-12,28,ROTHW-1,Cairn Uish 1 (Rothes 1),-35.5
2025-06-12,29,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-12,29,ROTHW-1,Cairn Uish 1 (Rothes 1),-41.5
2025-06-12,30,CAIRW-2,Cairn Uish 2 (Rothes 2),-40.0
2025-06-12,30,ROTHW-1,Cairn Uish 1 (Rothes 1),-42.0
2025-06-12,31,BTUIW-3,Beinn an Tuirc Phase 3,-1.134
2025-06-12,31,CAIRW-2,Cairn Uish 2 (Rothes 2),-39.5
2025-06-12,31,ROTHW-1,Cairn Uish 1 (Rothes 1),-39.0
2025-06-12,32,BTUIW-3,Beinn an Tuirc Phase 3,-34.0
2025-06-12,32,CAIRW-2,Cairn Uish 2 (Rothes 2),-40.0
2025-06-12,32,ROTHW-1,Cairn Uish 1 (Rothes 1),-36.0
2025-06-12,33,BETHW-1,Beinn Tharsuinn,-11.666
2025-06-12,33,BTUIW-3,Beinn an Tuirc Phase 3,-36.0
2025-06-12,33,CAIRW-2,Cairn Uish 2 (Rothes 2),-40.0
2025-06-12,33,ROTHW-1,Cairn Uish 1 (Rothes 1),-34.0
2025-06-12,34,BETHW-1,Beinn Tharsuinn,-18.0
2025-06-12,34,BTUIW-2,Beinn an Tuirc Ext,-18.7
2025-06-12,34,BTUIW-3,Beinn an Tuirc Phase 3,-36.0
2025-06-12,34,CAIRW-2,Cairn Uish 2 (Rothes 2),-40.0
2025-06-12,34,ROTHW-1,Cairn Uish 1 (Rothes 1),-36.0
2025-06-12,35,BETHW-1,Beinn Tharsuinn,-12.0
2025-06-12,35,BTUIW-2,Beinn an Tuirc Ext,-20.0
2025-06-12,35,BTUIW-3,Beinn an Tuirc Phase 3,-37.0
2025-06-12,35,CAIRW-2,Cairn Uish 2 (Rothes 2),-39.0
2025-06-12,35,ROTHW-1,Cairn Uish 1 (Rothes 1),-38.0
2025-06-12,36,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-12,36,BTUIW-2,Beinn an Tuirc Ext,-21.0
2025-06-12,36,BTUIW-3,Beinn an Tuirc Phase 3,-38.0
2025-06-12,36,CAIRW-2,Cairn Uish 2 (Rothes 2),-37.0
2025-06-12,36,ROTHW-1,Cairn Uish 1 (Rothes 1),-36.0
2025-06-12,37,BETHW-1,Beinn Tharsuinn,-10.0
2025-06-12,37,BTUIW-2,Beinn an Tuirc Ext,-28.0
2025-06-12,37,BTUIW-3,Beinn an Tuirc Phase 3,-38.0
2025-06-12,37,CAIRW-2,Cairn Uish 2 (Rothes 2),-34.5
2025-06-12,37,ROTHW-1,Cairn Uish 1 (Rothes 1),-33.0
2025-06-12,38,BETHW-1,Beinn Tharsuinn,-7.0
2025-06-12,38,BTUIW-2,Beinn an Tuirc Ext,-27.0
2025-06-12,38,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-12,38,CAIRW-2,Cairn Uish 2 (Rothes 2),-31.5
2025-06-12,38,ROTHW-1,Cairn Uish 1 (Rothes 1),-29.5
2025-06-12,39,BETHW-1,Beinn Tharsuinn,-9.0
2025-06-12,39,BTUIW-2,Beinn an Tuirc Ext,-30.0
2025-06-12,39,BTUIW-3,Beinn an Tuirc Phase 3,-43.0
2025-06-12,39,CAIRW-2,Cairn Uish 2 (Rothes 2),-30.0
2025-06-12,39,ROTHW-1,Cairn Uish 1 (Rothes 1),-28.5
2025-06-12,40,BETHW-1,Beinn Tharsuinn,-9.0
2025-06-12,40,BTUIW-2,Beinn an Tuirc Ext,-27.0
2025-06-12,40,BTUIW-3,Beinn an Tuirc Phase 3,-45.0
2025-06-12,40,CAIRW-2,Cairn Uish 2 (Rothes 2),-30.5
2025-06-12,40,ROTHW-1,Cairn Uish 1 (Rothes 1),-29.0
2025-06-12,41,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-12,41,BTUIW-2,Beinn an Tuirc Ext,-28.0
2025-06-12,41,BTUIW-3,Beinn an Tuirc Phase 3,-44.0
2025-06-12,41,CAIRW-2,Cairn Uish 2 (Rothes 2),-34.0
2025-06-12,41,ROTHW-1,Cairn Uish 1 (Rothes 1),-34.0
2025-06-12,42,BETHW-1,Beinn Tharsuinn,-6.0
2025-06-12,42,BTUIW-2,Beinn an Tuirc Ext,-25.0
2025-06-12,42,BTUIW-3,Beinn an Tuirc Phase 3,-45.0
2025-06-12,42,CAIRW-2,Cairn Uish 2 (Rothes 2),-0.5
2025-06-12,42,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-12,42,ROTHW-1,Cairn Uish 1 (Rothes 1),-47.5
2025-06-12,43,BETHW-1,Beinn Tharsuinn,-4.0
2025-06-12,43,BTUIW-2,Beinn an Tuirc Ext,-26.0
2025-06-12,43,BTUIW-3,Beinn an Tuirc Phase 3,-43.0
2025-06-12,43,CAIRW-2,Cairn Uish 2 (Rothes 2),-1.0
2025-06-12,43,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-12,43,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-12,44,BETHW-1,Beinn Tharsuinn,-3.0
2025-06-12,44,BTUIW-2,Beinn an Tuirc Ext,-24.0
2025-06-12,44,BTUIW-3,Beinn an Tuirc Phase 3,-44.0
2025-06-12,44,CAIRW-2,Cairn Uish 2 (Rothes 2),-1.0
2025-06-12,44,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-12,44,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-12,45,BETHW-1,Beinn Tharsuinn,-3.0
2025-06-12,45,BTUIW-2,Beinn an Tuirc Ext,-23.0
2025-06-12,45,BTUIW-3,Beinn an Tuirc Phase 3,-43.0
2025-06-12,45,CAIRW-2,Cairn Uish 2 (Rothes 2),-1.0
2025-06-12,45,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-12,45,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-12,46,BETHW-1,Beinn Tharsuinn,-2.0
2025-06-12,46,BTUIW-2,Beinn an Tuirc Ext,-22.0
2025-06-12,46,BTUIW-3,Beinn an Tuirc Phase 3,-44.0
2025-06-12,46,CAIRW-2,Cairn Uish 2 (Rothes 2),-1.0
2025-06-12,46,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-12,46,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-12,47,BETHW-1,Beinn Tharsuinn,-3.0
2025-06-12,47,BTUIW-2,Beinn an Tuirc Ext,-24.0
2025-06-12,47,BTUIW-3,Beinn an Tuirc Phase 3,-43.0
2025-06-12,47,CAIRW-2,Cairn Uish 2 (Rothes 2),-1.0
2025-06-12,47,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-12,47,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-12,48,BETHW-1,Beinn Tharsuinn,-5.0
2025-06-12,48,BTUIW-2,Beinn an Tuirc Ext,-21.0
2025-06-12,48,BTUIW-3,Beinn an Tuirc Phase 3,-44.0
2025-06-12,48,CAIRW-2,Cairn Uish 2 (Rothes 2),-1.0
2025-06-12,48,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-12,48,ROTHW-1,Cairn Uish 1 (Rothes 1),-44.5
2025-06-13,1,BETHW-1,Beinn Tharsuinn,-2.0
2025-06-13,1,BTUIW-2,Beinn an Tuirc Ext,-23.0
2025-06-13,1,BTUIW-3,Beinn an Tuirc Phase 3,-43.0
2025-06-13,1,CAIRW-2,Cairn Uish 2 (Rothes 2),-1.0
2025-06-13,1,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-13,1,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.5
2025-06-13,2,BETHW-1,Beinn Tharsuinn,-4.0
2025-06-13,2,BTUIW-2,Beinn an Tuirc Ext,-18.0
2025-06-13,2,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-13,2,CAIRW-2,Cairn Uish 2 (Rothes 2),-1.0
2025-06-13,2,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
